5068	Quea1_5	1.3	0.78	19.98	2.708	46.73
5068	Betv1_6	1.5	13.29	13.29	35.774	35.774
5068	Alng1_6	1.5	12.28	16.88	35.726	43.252
5068	Cora1_6	1.6	12.92	13.57	33.333	34.463
5068	Mald1_6	2.0	15.49	17.06	38.514	41.316
5068	Quea1_6	0.8	4.75	4.75	14.715	14.715
5068	Betv1_7	2.6	0.05	1.21	0.178	4.013
5068	Alng1_7	1.2	1.24	1.24	4.09	4.09
5068	Cora1_7	2.3	1.08	1.08	3.666	3.666
5068	Mald1_7	2.4	3.12	3.13	9.862	9.862
5068	Quea1_7	0.9	2.77	3.61	9.18	11.394
5068	Betv1_8	1.7	0.06	1.72	0.226	5.553
5068	Alng1_8	2.5	0.42	0.42	1.454	1.454
5068	Cora1_8	1.9	0.51	0.51	1.807	1.807
5068	Mald1_8	1.9	1.48	1.48	4.816	4.816
5068	Quea1_8	0.9	4.96	4.96	15.306	15.306
5068	Betv1_9	2.7	1.57	1.57	5.066	5.066
5068	Alng1_9	2.9	3.65	3.65	11.517	11.517
5068	Cora1_9	1.0	1.6	1.6	4.933	4.964
5068	Mald1_9	1.8	4.56	10.78	12.691	28.461
